seed,event_index,opaque_edit,scope_status,representation,budget,operating_point,positive_tpr,hard_fpr,broad_fpr
20260908,7,13d861159cbf9477,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,7,13d861159cbf9477,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,SAFETY_FIRST,1.0,0.0,0.0
20260908,7,13d861159cbf9477,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,7,13d861159cbf9477,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,SAFETY_FIRST,1.0,0.0,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,200,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,200,SAFETY_FIRST,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,800,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,800,SAFETY_FIRST,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,200,SAFETY_FIRST,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,800,SAFETY_FIRST,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,SAFETY_FIRST,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,8,06e9147a95404227,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,SAFETY_FIRST,1.0,,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,200,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,200,SAFETY_FIRST,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,800,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,800,SAFETY_FIRST,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,200,SAFETY_FIRST,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,800,SAFETY_FIRST,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,SAFETY_FIRST,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,SAFETY_FIRST,1.0,0.0,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,200,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,200,SAFETY_FIRST,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,800,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0_MAGNITUDE_LAST_PROMPT,800,SAFETY_FIRST,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,200,SAFETY_FIRST,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R1_SIGNED_CP_RESPONSE,800,SAFETY_FIRST,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,SAFETY_FIRST,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,,0.0
20260908,12,319cba8ffa622b0e,BROAD_ONLY,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,SAFETY_FIRST,1.0,,0.0
20260908,13,1379df4696783d47,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,200,COVERAGE_CONSTRAINED,0.75,0.0,0.1111111111111111
20260908,13,1379df4696783d47,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,200,SAFETY_FIRST,0.0,0.0,0.0
20260908,13,1379df4696783d47,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,800,COVERAGE_CONSTRAINED,0.75,0.0,0.05555555555555555
20260908,13,1379df4696783d47,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,800,SAFETY_FIRST,0.25,0.0,0.0
20260908,13,1379df4696783d47,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,13,1379df4696783d47,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,200,SAFETY_FIRST,1.0,0.0,0.0
20260908,13,1379df4696783d47,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,13,1379df4696783d47,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,800,SAFETY_FIRST,1.0,0.0,0.0
20260908,13,1379df4696783d47,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,13,1379df4696783d47,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,SAFETY_FIRST,1.0,0.0,0.0
20260908,13,1379df4696783d47,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,13,1379df4696783d47,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,SAFETY_FIRST,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,200,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,200,SAFETY_FIRST,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,800,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,800,SAFETY_FIRST,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,200,SAFETY_FIRST,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,800,SAFETY_FIRST,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,SAFETY_FIRST,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,SAFETY_FIRST,1.0,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,200,COVERAGE_CONSTRAINED,0.75,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,200,SAFETY_FIRST,0.75,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,800,COVERAGE_CONSTRAINED,0.75,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0_MAGNITUDE_LAST_PROMPT,800,SAFETY_FIRST,0.75,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,0.75,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,200,SAFETY_FIRST,0.75,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,0.75,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R1_SIGNED_CP_RESPONSE,800,SAFETY_FIRST,0.75,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,200,SAFETY_FIRST,1.0,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,COVERAGE_CONSTRAINED,1.0,0.0,0.0
20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R2_VISUAL_CONDITIONED_CP_RESPONSE,800,SAFETY_FIRST,1.0,0.0,0.0
